onset	duration	trial_type	value
107.69203199999998	10.0	Right	1.0
119.16083199999998	10.0	Right	1.0
133.61151999999998	10.0	Left	1.0
150.24128	10.0	Right	1.0
16.973823999999997	10.0	Left	1.0
168.70604799999998	10.0	Left	1.0
187.40019199999998	10.0	Right	1.0
208.27340799999996	10.0	Left	1.0
229.14662399999997	10.0	Left	1.0
240.73011199999996	10.0	Left	1.0
259.42425599999996	10.0	Left	1.0
271.58118399999995	10.0	Left	1.0
285.57311999999996	10.0	Left	1.0
298.18879999999996	10.0	Right	1.0
318.48857599999997	10.0	Left	1.0
335.92115199999995	10.0	Right	1.0
352.09216	10.0	Right	1.0
364.937216	10.0	Right	1.0
37.273599999999995	10.0	Left	1.0
383.860736	10.0	Left	1.0
402.44019199999997	10.0	Right	1.0
423.4280959999999	10.0	Left	1.0
434.55283199999997	10.0	Right	1.0
448.2007039999999	10.0	Right	1.0
464.02764799999994	10.0	Right	1.0
484.21273599999995	10.0	Right	1.0
51.49491199999999	10.0	Left	1.0
65.830912	10.0	Left	1.0
77.29971199999999	10.0	Right	1.0
88.99788799999999	10.0	Right	1.0
